date_scraped,listing_type,expose_url,title,street,zipcode,cold_rent,warm_rent,rooms,square_meter,house_type,floor,year_built,object_condition,heating_type,pets_allowed,has_parking
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/106536374,Schicke 2-Zimmer-Wohnung in Wedding zu vermieten. Nur Einzelbesichtigungen.,"Sprengelstraße 2,","13353 Berlin, Wedding (Wedding)",523,653,2,55,Etagenwohnung,3 von 5,1905,Gepflegt,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/112184410,Penthouse-Traum mit großer Dachterrasse zum Erstbezug mit EBK!,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","2162,91","2497,38",3,"111,49",Penthouse,5 von 5,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/112184443,Luxus-Penthouse mit besten Aussichten zum Erstbezug direkt am HBF!,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","2379,41","2747,36",4,"122,65",Penthouse,5 von 5,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/112897084,Loggia zur Piazza oder Balkon zum Innenhof - SIE entscheiden!,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","1771,45","2065,06",4,"97,87",Etagenwohnung,3 von 5,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117356762,Traumhaft Wohnen *2 Balkone - 3 Zi.Whg - EBK *,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","1809,22","2097,16",3,"95,98",Etagenwohnung,5 von 6,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116668897,2 Zi.Wohlfühloase!! *Tageslichtbad / EBK / Balkon / Erstbezug*,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","1171,97","1368,17",2,"65,4",Etagenwohnung,4 von 5,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117147378,Schmucke *2 Zi.Whg. EBK + Balkon + Loggia*,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","1095,33","1284,18",2,"62,95",Etagenwohnung,1 von 6,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118822364,Tolle 1 Zimmer Altbauwohnung nähe U-Bahnhof Birkenstraße,"Putlitzstr. 14,","10551 Berlin, Tiergarten (Tiergarten)","273,74","363,74",1,32,Etagenwohnung,2,1997,Gepflegt,Gas-Heizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118829692,Renovierungsbedürftige 1- Zimmer Wohnung in Wedding,"Stettiner Straße 49,","13357 Berlin, Wedding (Wedding)","205,68","325,68",1,29,Etagenwohnung,1,1960,Gepflegt,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118830404,Moderne 3-Zimmerwohnung mit Balkon in Wedding sucht Sie!,"Wollankstraße 37a,","13359 Berlin, Wedding (Wedding)","456,46","686,46",3,76,Etagenwohnung,4,1970,Gepflegt,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118835812,*großzügiges DG Loft mit Terrasse nahe Hackescher Markt*,"Alte Schönhauser Straße 38,","10119 Berlin, Mitte (Mitte)","1940,30","2335,30",1,138,Loft,5 von 5,1918,Erstbezug nach Sanierung,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118840433,Attraktives Single-Apartment in Wedding,"Wollankstraße 39,","13359 Berlin, Wedding (Wedding)","272,57","382,57",1,36,Etagenwohnung,4,1970,Gepflegt,Zentralheizung,Nach Vereinbarung,13 Außenstellplätze
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118841504,Helle 2-Zimmer Wohnung mit Balkon im Herzen von Neukölln zu vermieten!,"Erlanger Str. 4,","12053 Berlin, Neukölln (Neukölln)","421,47","591,47",2,61,Etagenwohnung,1,1914,Gepflegt,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118841604,Tolle Single-Wohnung in bester Lage!,"Lenaustr. 27,","12047 Berlin, Neukölln (Neukölln)","290,25","380,25",1,33,Etagenwohnung,3,1910,Gepflegt,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118843017,Gemütliche 1-Zimmerwohnung im Prenzlauer Berg zu vermieten,"Christburger Straße 5,","10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)","352,35","422,35",1,28,Etagenwohnung,2,1997,Gepflegt,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118822335,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 8,","10557 Berlin, Tiergarten (Tiergarten)",780,830,1,17,Etagenwohnung,7,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118326926,"Helle 2,5-Zimmer-Wohnung mit Parkett, Balkon, Einbauküche und Waschmaschine","Grenzstraße 20,","13355 Berlin, Wedding (Wedding)",855,1055,"2,5",64,,1 von 4,1954,Modernisiert,,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118502970,"Moderne Familien-Whg im beliebten Simon-Dach-Kiez! *Besichtigung: Do., 28.05. // 18:00 Uhr*","Döringstraße 6,","10245 Berlin, Friedrichshain (Friedrichshain)",2050,2400,4,122,Etagenwohnung,1,2013,Gepflegt,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118561210,Ruhige Neubau-Wohnung in Mitte,"Brunnenstraße 150,","10115 Berlin, Mitte (Mitte)",980,1180,2,56,,1,2017,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118566362,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 8,","10557 Berlin, Tiergarten (Tiergarten)",640,690,1,11,Etagenwohnung,1,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118569294,Living it up in hip Kreuzberg,"Oranienstraße 163,","10969 Berlin, Kreuzberg (Kreuzberg)",670,720,1,12,Etagenwohnung,4,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118575477,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 16,","10557 Berlin, Tiergarten (Tiergarten)",640,690,1,10,Etagenwohnung,1,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118577312,Singles aufgepasst! Schicke Wohnung in Neukölln zu vermieten!,"Bendastraße 22,","12051 Berlin, Neukölln (Neukölln)","304,15","364,15",1,35,Etagenwohnung,2 von 3,1900,Gepflegt,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118577654,Geräumige 2-Zimmer-Wohnung im Herzen Neuköllns verfügbar,"Nogatstr. 40,","12051 Berlin, Neukölln (Neukölln)","566,51","711,51",2,81,Etagenwohnung,2 von 5,1900,Renovierungsbedürftig,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118795897,Moderne Dachgeschoss-Wohnung in Prenzlauer Berg,"Cotheniusstraße 12,","10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1325,1510,2,53,Dachgeschoss,5 von 5,2020,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118796926,Stilvolle Wohnung im Dachgeschoss mit großem Balkon,"Cotheniusstraße 12,","10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1325,1510,2,53,Dachgeschoss,5 von 5,2020,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118820380,Living in Berlin's most trendy and charming quarter,"Boyenstraße 31,","10115 Berlin, Mitte (Mitte)",700,750,1,15,Etagenwohnung,5,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117837334,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 12,","10557 Berlin, Tiergarten (Tiergarten)",700,750,1,16,Etagenwohnung,6,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118075494,Luxuriöse Wohnung mit Wasserlage in Berlins Zentrum!,"Hilda-Geiringer-Weg H3_05/09 4,","10557 Berlin, Tiergarten (Tiergarten)",1800,2071,3,92,Sonstige,5 von 6,2019,Neuwertig,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118077084,Luxuriöse Suite im Alexander Plaza,"Rosenstraße 1,","10178 Berlin, Mitte (Mitte)",1650,1650,1,55,Sonstige,,,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118077115,Prestige-Zimmer im Alexander Plaza,"Rosenstraße 1,","10178 Berlin, Mitte (Mitte)",1450,1450,1,35,Sonstige,,,Neuwertig,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118079769,Exklusive Wohnung der Extraklasse am Gendarmenmarkt!,"Markgrafenstraße 42,","10117 Berlin, Mitte (Mitte)",3850,4475,4,209,Sonstige,6 von 6,2006,Neuwertig,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118303870,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 16,","10557 Berlin, Tiergarten (Tiergarten)",640,690,1,13,Etagenwohnung,1,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118303886,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 16,","10557 Berlin, Tiergarten (Tiergarten)",620,670,1,13,Etagenwohnung,7,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118313583,Imposantes Domizil am Potsdamer Platz!,"Bellevuestraße 1,","10785 Berlin, Tiergarten (Tiergarten)",2500,"3403,50",3,139,Sonstige,9 von 10,2000,Neuwertig,Zentralheizung,,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117835638,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 8,","10557 Berlin, Tiergarten (Tiergarten)",640,690,1,11,Etagenwohnung,2,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/114651972,Geräumige 2-Zimmer-Wohnung in Friedrichshain,"Schreinerstraße 57,","10247 Berlin, Friedrichshain (Friedrichshain)",850,1130,2,75,Erdgeschosswohnung,0,1900,Modernisiert,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/115043900,Möbliertes Design Apartment nahe Gendarmenmarkt -Maisonette-Klima-Sauna-offener Kamin-,"Behrenstraße 28,","10117 Berlin, Mitte (Mitte)",5981,6656,5,225,Maisonette,8,2000,Neuwertig,Zentralheizung,,2 Tiefgaragen-Stellplätze
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/115991710,Traumhafte Wohnung mit Terrasse und Park in luftiger Höhe,"Gabriele-Tergit-Promenade 21,","10963 Berlin, Tiergarten (Tiergarten)",2100,2580,3,105,Etagenwohnung,4 von 4,2018,Erstbezug,Fußbodenheizung,Nach Vereinbarung,1 Parkhaus-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116613226,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 16,","10557 Berlin, Tiergarten (Tiergarten)",740,790,1,17,Etagenwohnung,7,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116777149,Apartment de Luxe – Repräsentanz nahe Gendarmenmarkt!,"Jägerstraße 48,","10117 Berlin, Mitte (Mitte)",1450,1950,2,77,Sonstige,3 von 5,2014,Neuwertig,Fußbodenheizung,,1 Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116881746,Einzigartige Turmwohnung mit 360° Aufdachterrasse!,"Malmöer Straße, WE51 24,","10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",3250,3675,4,170,Sonstige,,2019,Neuwertig,Etagenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116889395,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 8,","10557 Berlin, Tiergarten (Tiergarten)",780,830,1,17,Etagenwohnung,3,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116889405,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 8,","10557 Berlin, Tiergarten (Tiergarten)",780,830,1,21,Etagenwohnung,3,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117120628,Großstadtflair in exzellenter Lage!,"Rudolph-von-Gneist-Gasse 03/08 4,","10785 Berlin, Tiergarten (Tiergarten)",1470,1778,2,86,Sonstige,,1998,Neuwertig,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117127862,Großstadtflair in exzellenter Lage!,"Rudolph-von-Gneist-Gasse 07/10 4,","10785 Berlin, Tiergarten (Tiergarten)",1650,2070,3,93,Sonstige,,1998,Neuwertig,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117594189,THE WAVE – Einzigartiges Ambiente mit Water View – Erstbezug!,"Stralauer Allee 14a,","10245 Berlin, Friedrichshain (Friedrichshain)",2500,2820,3,127,Sonstige,1 von 7,2019,Neuwertig,Fußbodenheizung,,3 Stellplätze
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117830493,Vibrant life in the center of Berlin,"Klara Franke Straße 12,","10557 Berlin, Tiergarten (Tiergarten)",780,830,1,18,Etagenwohnung,5,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/99708847,Gute Aussichten nahe den Wolken * Luxus * ruhige Lage,"Kommandantenstraße 76,","10117 Berlin, Mitte (Mitte)",2100,2405,4,106,Etagenwohnung,7 von 7,2015,Neuwertig,Zentralheizung,Nach Vereinbarung,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/107819727,4 Zi mit Loggia - schöner Ausblick und Wohlfühlen garantiert!,"Chausseestr. 37 A 2,","10115 Berlin, Mitte (Mitte)",1992,2128,4,"101,16",,5 von 7,2017,Neuwertig,Fernwärme,,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/113582296,Erstbezug nach Sanierung: 3-Zimmer-Wohnung mit Einbauküche nach Ihren Wünschen + 2 Balkonen in Mitte,"Habersaathstraße 15,","10115 Berlin, Mitte (Mitte)","1553,85","1897,50",3,"115,1",Etagenwohnung,1 von 5,1914,Erstbezug nach Sanierung,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/113582313,Erstbezug nach Sanierung: 3-Zimmer-Wohnung mit Einbauküche nach Ihren Wünschen + 2 Balkonen in Mitte,"Habersaathstraße 15,","10115 Berlin, Mitte (Mitte)","2052,75","2408,75",3,"117,3",Etagenwohnung,2 von 5,1914,Erstbezug nach Sanierung,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/113582318,Erstbezug nach Sanierung: 2-Zimmer-Wohnung mit Einbauküche nach Ihren Wünschen + Balkon in Mitte,"Habersaathstraße 15,","10115 Berlin, Mitte (Mitte)","1602,13","1876,78",2,"91,55",Etagenwohnung,2 von 4,1914,Erstbezug nach Sanierung,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/113582322,Erstbezug nach Sanierung: 3-Zimmer-Wohnung mit Einbauküche nach Ihren Wünschen + 2 Balkonen in Mitte,"Habersaathstraße 15,","10115 Berlin, Mitte (Mitte)",2058,"2410,80",3,"117,6",Etagenwohnung,3 von 5,1914,Erstbezug nach Sanierung,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/114096303,"LIVESTREAM-Besichtigungen - In NACHBARSCHAFT zum ""Deutschen Theater Berlin"" und ""CHARITÉ Campus Mitt","Schumannstraße 19,","10117 Berlin, Mitte (Mitte)","1495,62","1880,21",3,"106,83",Dachgeschoss,,1996,,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/107831899,Sanierter Altbau! 1-Zimmerwohnung in toller Lage in Neukölln (li SF 3. OG links),"Flughafenstraße 76,","12049 Berlin, Neukölln (Neukölln)","580,44","710,44",1,"41,46",Etagenwohnung,3 von 5,1907,Neuwertig,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118796719,1-Zimmer Wohnung im Herzen von Wedding,"Brüsseler Straße 42,","13353 Berlin, Wedding (Wedding)","286,07","366,07",1,33,Etagenwohnung,2,1910,Gepflegt,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118796970,Gemütliche 2 Zimmerwohnung im beliebten Weddinger Kiez,"Koloniestraße 28,","13359 Berlin, Wedding (Wedding)","536,15","666,15",2,77,Etagenwohnung,3,1900,Gepflegt,Gas-Heizung,Nach Vereinbarung,1 Außenstellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118797445,"Ideale Singlewohnung, zentral im Weddinger Kiez","Osloer Str. 33,","13359 Berlin, Wedding (Wedding)","327,59","427,59",1,44,Etagenwohnung,3,1918,Gepflegt,Gas-Heizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118798815,Charmante 2-Zimmer Wohnung im Weddinger Kiez!,"Oudenarder Str. 22,","13347 Berlin, Wedding (Wedding)","371,25","501,25",2,50,Etagenwohnung,1,1900,Gepflegt,Gas-Heizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118803956,"4-Zimmer Wohnung zu vermieten ( 2 große, 2 kleine Zimmer) / Neukölln","Aronsstr. 57,","12057 Berlin, Neukölln (Neukölln)","490,51","790,51",4,82,Etagenwohnung,3,1972,Gepflegt,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118804002,2-Zimmer Wohnung in Neukölln zu vermieten!,"Aronsstr. 55,","12057 Berlin, Neukölln (Neukölln)","361,38","581,38",2,60,Etagenwohnung,2,1972,Gepflegt,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118807925,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 8,","10557 Berlin, Tiergarten (Tiergarten)",780,830,1,17,Etagenwohnung,5,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118519653,Willkommen Zuhause!!! 3 - Zi. - Whg. inkl. Balkon / EBK / Erstbezug!!!,"Heidestraße 19,","10557 Berlin, Tiergarten (Tiergarten)","1620,47","1874,33",3,"84,62",Etagenwohnung,4 von 6,2019,Erstbezug,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118711913,Neu 2 Zimmer Wohnung m. Mieleküche im Highpark am Potsdamer Platz und Park am Gleisdreieck,"Gabriele-Tergit-Promenade 21,","10963 berlin, Tiergarten (Tiergarten)",1195,1313,2,47,Etagenwohnung,6 von 13,2018,Erstbezug,Fußbodenheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118712284,3 Zimmer-3-rooms - furnished-möbliert - Miele-Küche - Potsdamer Platz - HIGH-PARK - Wlan,"Gabriele-Tergit-Promenade 21,","10963 Berlin, Tiergarten (Tiergarten)",1760,1950,3,73,Etagenwohnung,6 von 13,2018,Erstbezug,Fußbodenheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/73572946,Super 2-Zimmer-Wohnung zu vermieten. Nur Einzelbesichtigungen!,"Altenbraker Str. 6,","12053 Berlin, Neukölln (Neukölln)",668,753,2,"63,61",Etagenwohnung,3 von 5,1903,Modernisiert,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118531113,Traumhaftes Loft mit Weitblick über den Senefelderplatz - möbliert!,"Metzer Straße 1,","10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)","1218,80","1658,80",1,88,Sonstige,,2005,Neuwertig,Zentralheizung,,1 Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118533814,3-Zimmer-Wohnung mitten im belebten Friedrichshain!,"Müggelstr. 8,","10247 Berlin, Friedrichshain (Friedrichshain)","638,21","828,21",3,86,Etagenwohnung,2,1874,Gepflegt,,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118536027,"*NEU* Große 1-Zimmerwohnung in Wedding/ am U-Bhf. Osloer Straße (U8, U9)","Koloniestr. 139,","13359 Berlin, Wedding (Wedding)",750,855,1,"55,6",Etagenwohnung,4 von 5,1892,,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118536873,1-Zimmer Wohnung mitten im belebten Friedrichshain!,"Müggelstr. 8,","10247 Berlin, Friedrichshain (Friedrichshain)","342,20","442,20",1,42,Etagenwohnung,1,1874,Gepflegt,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118790736,Zentrale 1-Zimmer Wohnung zum selbst gestalten sucht Mieter!,"Pankstr. 80,","13357 Berlin, Wedding (Wedding)",297,367,1,40,Etagenwohnung,0 von 5,1900,Gepflegt,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118794433,Gepflegtes Singleapartment wartet auf Dich!,"Lübecker Str. 47,","10559 Berlin, Tiergarten (Tiergarten)","344,12","474,12",1,40,Etagenwohnung,2,1900,Gepflegt,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118516003,Dachgeschoss mit zwei Terrassen - und Aufzug,"Finnländische Str. 14,","10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",2140,2398,4,136,Dachgeschoss,,1905,Saniert,Etagenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116871551,Erstbezug mit 360° Dachterrasse und traumhaftem Blick!,"Behmstraße, WE49 77,","10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)","3459,52","3914,72",3,182,Sonstige,,2019,Neuwertig,Etagenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116871704,Stilvolle Familienwohnung im Erstbezug & Aufdachterrasse!,"Behmstraße, WE50 77,","10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)","3185,54","3604,69",4,168,Sonstige,,2019,Neuwertig,Etagenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/116974518,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 12,","10557 Berlin, Tiergarten (Tiergarten)",640,690,1,8,Etagenwohnung,6,,Modernisiert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117025478,LOFT - mit Blick auf die Spree in Kreuzberg,,"10179 Berlin Mitte/Kreuzberg, Mitte (Mitte)",2400,3230,1,120,Loft,0,,,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117792581,Modern apartment close to central station in a popular and trendy neighborhood,"Klara Franke Straße 12,","10557 Berlin, Tiergarten (Tiergarten)",740,790,1,16,Etagenwohnung,7,,Modernisiert,Zentralheizung,Nein,
